village,month,method,method3,method2,place,hour,house,genus,species,Abdomen_status,number,Anopheles,id
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,20,1,Anopheles,Angambiaesl,NA,1,ano,Santi6_Octobreindoor201AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,5,1,Anopheles,Angambiaesl,NA,1,ano,Santi6_Octobreindoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,21,1,Anopheles,Angambiaesl,NA,1,ano,Santi6_Octobreindoor211AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreindoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreindoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreindoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,1,ano,Santi6_Octobreindoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,5,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,5,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,indoor,5,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreindoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,21,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreoutdoor211AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,21,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreoutdoor211AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,21,1,Anopheles,Angambiaesl,NA,3,ano,Santi6_Octobreoutdoor211AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,22,1,Anopheles,Angambiaesl,NA,1,ano,Santi6_Octobreoutdoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,5,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,5,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,5,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,5,1,Anopheles,Angambiaesl,NA,4,ano,Santi6_Octobreoutdoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Annili,NA,1,ano,Santi6_Octobreoutdoor11AnophelesAnnili
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Mansonia,Ma,NA,2,na,Santi6_Octobreoutdoor31MansoniaMa
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Mansonia,Ma,NA,2,na,Santi6_Octobreoutdoor31MansoniaMa
Santidougou,Octobre,OK,CSH,CSH,outdoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreoutdoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreoutdoor221AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,6,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,9,ano,Santi6_Octobreoutdoor01AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor11AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor21AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,7,ano,Santi6_Octobreoutdoor31AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,4,1,Anopheles,Angambiaesl,NA,8,ano,Santi6_Octobreoutdoor41AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,5,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreoutdoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,5,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreoutdoor51AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,22,1,Mansonia,Mu,NA,1,na,Santi6_Octobreoutdoor221MansoniaMu
Santidougou,Octobre,OK,CSH,CSH,outdoor,20,1,Mansonia,Mu,NA,1,na,Santi6_Octobreoutdoor201MansoniaMu
Santidougou,Octobre,OK,CSH,CSH,outdoor,21,1,Mansonia,Mu,NA,1,na,Santi6_Octobreoutdoor211MansoniaMu
Santidougou,Octobre,OK,CSH,CSH,outdoor,22,1,Mansonia,Mu,NA,1,na,Santi6_Octobreoutdoor221MansoniaMu
Santidougou,Octobre,OK,CSH,CSH,outdoor,1,1,Anopheles,Anfunestus,NA,1,ano,Santi6_Octobreoutdoor11AnophelesAnfunestus
Santidougou,Octobre,OK,CSH,CSH,outdoor,21,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreoutdoor211AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,21,1,Anopheles,Angambiaesl,NA,2,ano,Santi6_Octobreoutdoor211AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
Santidougou,Octobre,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,5,ano,Santi6_Octobreoutdoor231AnophelesAngambiaesl
